path,wav2vec2,4gram
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46126257cd.flac,জনায়ক মনির হোসেন আকন,জনই ক মনির হোসেন আকন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461271ce29.flac,নির্দিষ্ট ব্যাঙকে,নির্দিষ্ট ব্যাংকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46127b3f8a.flac,নিজের মধ্যে,নিজের মধ্যে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46128fbbe0.flac,তখন বিকেল তিনটা,তখন বিকেল তিনটা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4612cefafe.flac,তুরষ্কে খুনিগুলো,তুরস্কে খনিগুলো
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46135b6dfb.flac,ডাবি তোলেন,দাবি তোলেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46135c6bdc.flac,নয়স দশজন ছাত্র,নয় শ দশ জন ছাত্র
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4613b47dae.flac,জানালায় উকি দিয়ে,জানালায় উকে দিয়ে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4613feab67.flac,এটাই তবে সংবিধানিক,এটাই তবে সংবিধানিক
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46141925bc.flac,বরোরা যাদেন,বড়রা যা দেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4614624784.flac,অন্য দুজন বন্ধুর ধারী,অন্য দুজন বন্ধু ধারি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4614d5d86b.flac,এ নিয়ে শাহনাজ পার্ভিনের,এ নিয়ে শাহনাজ পারভিনের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461517f53c.flac,আর বেগম রোকে  বিশ্ববিদ্যালয়,আর বেগম রোকেয়া বিশ্ববিদ্যালয়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4616f757cc.flac,বিসানায় কিছুক খন,বিছানায় কিছুক্ষণ
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4617b824d9.flac,চীনে একাধিক ভার,চীনে একাধিক ভার
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4617d042ac.flac,হানিফের স্ত্র,হানিফের স্ত্রী
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4617d6bf3b.flac,এবং সবচেয়ে,এবং সবচেয়ে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4618615f37.flac,বনাম সময়ে লেখকেই,বনাম সময় লেখকের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46186f02e6.flac,মামলাটি প্রত্যাহারের সিদ্ধান্ত নিয়েছে,মামলাটি প্রত্যাহারের সিদ্ধান্ত নিয়েছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461964c8d2.flac,জা ফ,
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4619d35878.flac,আরেকটি েনের ডাকায়,আরেকটি টেনে ঢাকায়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4619f55ae9.flac,এসে বসবাস শুরু করে,এসে বসবাস শুরু করে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461ad411a7.flac,সন্ত্রাসিদের ভিত কেপেয়ে উঠে,সন্ত্রাসীদের ভিত কেঁপে ওঠে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461b41cd68.flac,ডাকাতি করিতে গিয়া,ডাকাতি করিতে গিয়া
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461b5bba76.flac,সত্তির যদি,সত্যি যদি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461b5ff617.flac,কাজ চলছে,কাজ চলছে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461b69a784.flac,বিে হ স্ত্রীর,বিয়ে হয় স্ত্রীর
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461b9a7678.flac,তাহা ছাড়িয়া সমাজে সংস্করণকে,তাহা ছাড়িয়া সমাজে সংস্করণকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461cdef90f.flac,অন্যভাবে সুনে ছে,অন্যভাবে শুনেছি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461d4ec73c.flac,আসীন হয়েছেন,আসীন হয়েছেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461d5338ef.flac,হামলায় কেউ আহত হননি,হামলায় কেউ আহত হননি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461d5d0395.flac,সংগ্রহ শালার প্রচলন করতে চায়,সংগ্রহশালার প্রচলন করতে চায়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461d7aad26.flac,মোবইল ব্াংকিংের মাধ্যমে,মোবাইল ব্যাংকিংয়ের মাধ্যমে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461f016c66.flac,পাঁচটি প্রকল্প দ্রুত বাস্তবায়নের জন্য,পাঁচটি প্রকল্প দ্রুত বাস্তবায়নের জন্য
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461f4cbd35.flac,কত্যবরত নির্বাহী ম্যাজিস্ট্েট,কত্ত ব্রত নির্বাহী ম্যাজিস্ট্রেট
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461f60b9ab.flac,্ককের রাস্তা জর,বাকি রাস্তা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461f74122e.flac,অন্য কোনো দেশেই নই,অন্য কোনো দেশেই নয়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461f949a2b.flac,এটি এখন এক তৃতিয়াংশে,এটি এখন এক তৃতীয়াংশে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/461fe64b9b.flac,ময়না মতি গপি চন্দ্রের,ময়নামতি গোপীচন্দ্রের
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46204f7768.flac,ছোট ছোট স্ট্রলে,ছোট ছোট স্ট্রলে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/462069707c.flac,শ্রুতাদের উপহার দিয়েছেন,শ্রোতাদের উপহার দিয়েছেন
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4620a14b53.flac,উচ্চ বিতযের মাঝেই দ্বীবষ্টি,উচ্চবিত্তের মাঝেই দিবসটি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4620f3e3cb.flac,আলোচনা করতাম,আলোচনা করতাম
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4620f8abdf.flac,কোন বক্তব্য পাওয়া যায়নি,কোনো বক্তব্য পাওয়া যায়নি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4622003d23.flac,সুক্রমার এই দুইতেরকার,শুক্রবার এই দুই তারকার
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/462236f251.flac,সঙ্গে তলনা করেছে পরনি,সঙ্গে তুলনা করেছে পড়নি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4622408abc.flac,ঘটনা কে নিয়ে,ঘটনাকে নিয়ে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/462248b89a.flac,এখন প্রতিকেচি,এখন প্রতি কেজি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4622552c35.flac,এটা সনাক্ত করার জন্য,এটা সনাক্ত করার জন্য
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46227152c0.flac,দ্বিতীয় ইস্ট বেঙ্গল রেজিমেন্ট কে,দ্বিতীয় ইস্ট বেঙ্গল রেজিমেন্টকে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4622d1afec.flac,বিভিন্ন ঘরনার পাশাপাশি,বিভিন্ন ঘটনার পাশাপাশি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4623a62c37.flac,অধিক্যাণ ঘুড়িতে হইল না,অধিক যান ঘুরতে হইল না
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4623a7dd8b.flac,যা দুহাজার দশ শালে,যা দুহাজার দশ সালে
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4623c7aab2.flac,উত্তরকালের এই পরিস্থিতিটি,উত্তরকালের এই পরিস্থিতিটি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4623c7dc77.flac,শেষ করে রায়ের জন্য,শেষ করে রায়ের জন্য
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46242a8610.flac,তাদের সম্পর্ক ছিল,তাদের সম্পর্ক ছিল
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46248a7bd7.flac,কুরিয়ে পাওয়া,কুড়িয়ে পাওয়া
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46252375f0.flac,প্রতিটি দল লোইয়া,প্রতিটি দল লইয়া
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/462546013f.flac,তুলে আমেন তিনি,তুলে আনেন তিনি
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4625654046.flac,সর্বকালে সেরা ফুটবলারদের মধ্যেও,সর্বকালে সেরা ফুটবলারদের মধ্যেও
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/46257dd576.flac,বাংলাদেশের জন্য,বাংলাদেশের জন্য
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4625954b56.flac,ক্রিকেটে এশিয়া সেরা,ক্রিকেটে এশিয়ার সেরা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/462598f014.flac,একটি মামলা চলমান থাকায়,একটি মামলা চলমান থাকায়
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/4625f38eda.flac,ডিবির দাবি আটকরা,ডিবির দাবি করা
/root/.cache/huggingface/datasets/downloads/extracted/8a8ab8d132e9aea232c1b25a6e48206b004d4b3e65d48e563f573ca9f05d3db1/asr_bengali/data/46/462601da4c.flac,পোকা ধরতে পারে,পোকা ধরতে পারে
