path,wav2vec2,4gram
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6962eebf19.flac,অ্যালবাম প্রকাশ পায়নি,অ্যালবাম প্রকাশ পায়নি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6963ea3e2e.flac,এবং উল্লেখযোগ্য একটি,এবং উল্লেখযোগ্য একটি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69644600cc.flac,আসকত বলে জানায়,আসক্ত বলে জানায়
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6964494635.flac,তার স্কুলের,তার স্কুলের
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696463a0e5.flac,দ্বীবসের মূল লক্ষয,দিবসের মূল লক্ষ্য
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696467dd24.flac,বারজনের বিরুদ্ধে,বরের বিরুদ্ধে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6964cc9746.flac,চুয়াললি হহাজারার আট্শ চৌর্শরটি কটি টাকার,চুয়াল্লিশ হাজার আট শ চৌষট্টি কটি টাকার
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6964fcd766.flac,যে আগ্ঞে মহারাজ,যে আজ্ঞে মহারাজ
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69653ac956.flac,বাংলাদেশ রোড ট্রান্সপোর্ট অথরিটি,বাংলাদেশ রোড ট্রান্সপোর্ট অথরিটি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6965523617.flac,এ বক্তবের পর,এ বক্তব্যের পর
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69658cc2c0.flac,চোখে রক্ত খরনের ফলে,চোখে রক্ত করণের ফলে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6965c057f4.flac,া স্কুল ছাতী ফ্রা,স্কুলছাত্রী পর
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6966c1005f.flac,ইতালীয় পর্যাটক মার্কপলো,ইতালীয় পর্যাটক মার্কো পল
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6966dff97f.flac,এসব সাফল্য থেকে দেখা যায়,এসব সাফল্য থেকে দেখা যায়
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69673a91ca.flac,পেসডি সম্পন্ন করেন,পিইচডি সম্পন্ন করেন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696745ac7f.flac,কোনতন্ত্রের প্রতি বিদ্রুপ হিসেবে,কোন তন্ত্রের প্রতি বিদ্রুপ হিসেবে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6967854217.flac,লেগেই থাকে এখানে,লেগেই থাকে এখানে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6967dfdb0c.flac,গুয়েনেন থাল গোষ্ঠির,গুয়েন থাল গোষ্ঠীর
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696848c4cc.flac,বেশি পরিচিত,বেশি পরিচিত
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6968b333ea.flac,নারী চিরকালী,নারী চির কালী
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69697d0fd9.flac,কুকি উপজাতি সম্প্রদায়,কুকি উপজাতি সম্প্রদায়
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696a2789ad.flac,গুহাজার এক শালের নির্বাচনে,দুহাজার এক সালের নির্বাচনে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696a2ef60b.flac,এইসব ফতা খুব তৃহমূল,এসব ফতা খুব তৃহমূল
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696a4efe89.flac,তিনি স্বাধীনতা যুদ্ধের সময়,তিনি স্বাধীনতা যুদ্ধের সময়
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696aded3b0.flac,যে বক্তব্যগুলো,যে বক্তব্যগুলো
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696c108a12.flac,ম্যানেজ করে নিয়েছি,ম্যানেজ করে নিয়েছি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696c3546da.flac,নিয়ে আসতে,নিয়ে আসতে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696ce6c41c.flac,তাহলে এই শক্তিকে চেনো,তাহলে এই শক্তিকে চেনো
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696df73647.flac,নতুন নতুন পোশাক তুলছি,নতুন নতুন পোশাক তুলছি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696e1a7c2e.flac,গ্রামীণ ফোন রবী ও ই্যাটেন,গ্রামীণফোন রবি ও ই্যাটেন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696e2a5b9c.flac,এই মামলার তদন্ত করে,এই মামলার তদন্ত করে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696e56cb20.flac,ছিয়ানবইটি টেস্টে,ছিয়ান বইটি টেস্টে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696e661d61.flac,সতকরায় একারো ভাগ,শতকরা এগারো ভাগ
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696ec81517.flac,পাকিস্তান শাসিত কাশ্মির,পাকিস্তান শাসিত কাশ্মীর
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696ed118dc.flac,দ্বিতীয়ত লেখাটির কোথাও,দ্বিতীয়ত লেখাটির কোথাও
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696f44f65c.flac,সরণকালের সর্ববৃহৎ,স্মরণকালের সর্ববৃহৎ
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696f679a6d.flac,তার কারখানায় মালিক কানার পাশাপাশি,তার কারখানায় মালিক কানা পাশাপাশি
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/696f8cd301.flac,এই শৈকতে,এই সৈকতে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69704825b8.flac,কলকাতার এক কুলেন ব্রাহ্মণ,কলকাতার এক কুলেন ব্রাহ্মণ
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/697056f878.flac,তিহাত্যর শতাংশ পুরুষ এবং শাতাশ্বতাংশ নারী,তিহাত্তরশতাংশ পুরুষ এবং সাতাশ শতাংশ নারী
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6970724dac.flac,হাচে মেডিকেল কলেজ হাসপাতাল,কাছে মেডিকেল কলেজ হাসপাতাল
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6970915d55.flac,কোনো ধরনের,কোনো ধরনের
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6970ccc161.flac,ব্রাহ্মণ বারিয়ার কসবা,ব্রাহ্মণবাড়িয়ার কসবা
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/697149622d.flac,অগপর সদস্য সংখ্যা,অপর সদস্য সংখ্যা
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6971867f9e.flac,আজ বসন্ত,আজ বসন্ত
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69723a897b.flac,সে লক্ষেই,সে লক্ষ্যেই
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69725cc144.flac,মৃত্যুর সাথে তিন মাস লড়ার পর আটিয়াগজ প্রান্ত্যাগ করেন রানাপ্লাজার গার্মেন শ্রমিক মনোয়ার হোসেন,মৃত্যুর সাথে তিন মাস লড়ার পর আটিয়া গজ প্রাণত্যাগ করেন রানা প্লাজার গার্মেন্শ্রমিক মনোয়ার হোসেন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69729d3e59.flac,চা সপ্তাহের জামিন নেন,চার সপ্তাহের জামিন নেন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/697336133b.flac,পেশ চ্যানেন জিং,বেশ চ্যানেনজিং
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6973f5b1aa.flac,এতে সভাপতি নিয়োগ সহ,এতে সভাপতি নিয়োগ সহ
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69743141d8.flac,বেহল,বেলা
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69743715ca.flac,এ দুজনকে দেখে ব্যস্থিত,এ দুজনকে দেখে ব্যথিত
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6974c4e420.flac,আনসার দিন নামে,আনসার দিন নামে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69755c4211.flac,এশাব নিয়ে,এসব নিয়ে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6975761dfd.flac,বাঘা একথায়,বাঘা এ কথায়
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6975bfe524.flac,প্রত্যক্ ও পরক্ষভাবে নির্জাতিত,প্রত্যক্ষ ও পরক্ষভাবে নির্যাতিত
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6975e146f5.flac,আজ কিছু শ্রমিক সংগঠন সে জায়গাটিতে ফুল দিয়ে নিহতেদর প্রতি শ্রদ্যা জানিয়েছেন,আজ কিছু শ্রমিক সংগঠন সে জায়গাটিতে ফুল দিয়ে নিহতের প্রতি শ্রদ্ধা জানিয়েছেন
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6975f863e0.flac,শেয়ার বাজার,শেয়ার বাজার
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/6976461ede.flac,চপার থেকে ছাপ মেলেছে,চপার থেকে ছাপ মেলেছে
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69766b9dba.flac,দক্ষিণ সুধানের যুদ্ধ বিরোধি কার্যকর,দক্ষিণ সুদানের যুদ্ধবিরোধী কার্যকর
/root/.cache/huggingface/datasets/downloads/extracted/368191eba08f8f0b50ea971e615a37ebc46d3952e34a8b1e0441e1d60bdd7a09/asr_bengali/data/69/69768e99a8.flac,নববাইন্দোয়ার্য ভাষাগুলো,না ইন্দোর ভাষাগুলো
